seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
391,5382553984,102400,0
399,5382861184,102345,55
404,5383066127,102543,-143
405,5383168384,102257,143
406,5383270784,102400,0
407,5383373361,102577,-177
408,5383475584,102223,177
411,5383680384,102192,208
412,5383782784,102400,0
417,5383987770,102586,-186
418,5384089994,102224,176
419,5384192384,102390,10
420,5384294784,102400,0
426,5384601984,102400,0
427,5384704384,102400,0
428,5384806784,102400,0
429,5384909184,102400,0
430,5385011584,102400,0
431,5385113984,102400,0
432,5385217394,103410,-1010
433,5385318784,101390,1010
434,5385421184,102400,0
435,5385523584,102400,0
436,5385625984,102400,0
437,5385728384,102400,0
438,5385830784,102400,0
439,5385933184,102400,0
440,5386035584,102400,0
441,5386137984,102400,0
442,5386240384,102400,0
443,5386342784,102400,0
444,5386445184,102400,0
445,5386547584,102400,0
446,5386649984,102400,0
449,5386854784,102400,0
450,5386957184,102400,0
451,5387059584,102400,0
454,5387264384,102400,0
455,5387366784,102400,0
458,5387571584,102400,0
459,5387673984,102400,0
460,5387776384,102400,0
461,5387878784,102400,0
462,5387981184,102400,0
463,5388083584,102400,0
466,5388288384,102400,0
467,5388390784,102400,0
468,5388493184,102400,0
469,5388595584,102400,0
470,5388697984,102400,0
471,5388800384,102400,0
472,5388902784,102400,0
475,5389107584,102400,0
476,5389210025,102441,-41
477,5389312384,102359,41
478,5389414784,102400,0
479,5389517184,102400,0
482,5389721984,102400,0
483,5389824384,102400,0
484,5389926784,102400,0
485,5390029184,102400,0
486,5390131584,102400,0
487,5390235014,103430,-1030
488,5390336384,101370,1030
489,5390438784,102400,0
490,5390541184,102400,0
491,5390643584,102400,0
492,5390745984,102400,0
493,5390848384,102400,0
494,5390950784,102400,0
495,5391053184,102400,0
496,5391155584,102400,0
497,5391257984,102400,0
498,5391360384,102400,0
499,5391462784,102400,0
500,5391565184,102400,0
506,5391769984,102400,0
511,5392077184,102400,0
512,5392179584,102400,0
513,5392281984,102400,0
514,5392384384,102400,0
515,5392486784,102400,0
516,5392589184,102400,0
517,5392691584,102400,0
520,5392998784,102400,0
521,5393101184,102400,0
522,5393203584,102400,0
525,5393510784,102400,0
526,5393613184,102400,0
527,5393715584,102400,0
531,5394022784,102400,0
532,5394125840,103056,-656
533,5394227584,101744,656
536,5394534784,102400,0
537,5394637184,102400,0
538,5394739584,102400,0
541,5395046784,102400,0
542,5395149184,102400,0
543,5395252597,103413,-1013
546,5395558784,102400,0
547,5395661184,102400,0
548,5395763584,102400,0
551,5396070784,102400,0
552,5396173184,102400,0
553,5396275605,102421,-21
554,5396380547,104942,-2542
561,5396685358,102553,-153
562,5396787926,102568,-168
565,5397094828,102444,-44
566,5397197232,102404,-4
567,5397299584,102352,48
570,5397607011,102627,-227
571,5397709602,102591,-191
572,5397811584,101982,418
575,5398118784,102400,0
576,5398221184,102400,0
577,5398323584,102400,0
578,5398425984,102400,0
579,5398528384,102400,0
582,5398733184,102400,0
583,5398835584,102400,0
584,5398937984,102400,0
585,5399040384,102400,0
586,5399142784,102400,0
587,5399245184,102400,0
588,5399347584,102400,0
589,5399449984,102400,0
590,5399552384,102400,0
591,5399654851,102467,-67
592,5399757184,102333,67
593,5399859584,102400,0
594,5399961984,102400,0
595,5400064384,102400,0
596,5400166784,102400,0
597,5400270198,103414,-1014
598,5400371584,101386,1014
599,5400473984,102400,0
600,5400576384,102400,0
601,5400678784,102400,0
602,5400781184,102400,0
603,5400883584,102400,0
604,5400985984,102400,0
605,5401088384,102400,0
606,5401190784,102400,0
616,5401600384,102400,0
617,5401702784,102400,0
618,5401805184,102400,0
619,5401907584,102400,0
620,5402009984,102400,0
623,5402214784,102400,0
624,5402317184,102400,0
625,5402419584,102400,0
628,5402624384,102400,0
631,5402829184,102400,0
632,5402931584,102400,0
633,5403033984,102400,0
634,5403136384,102400,0
635,5403238784,102400,0
636,5403341205,102421,-21
637,5403443584,102379,21
640,5403648384,102400,0
641,5403750784,102400,0
642,5403853184,102400,0
645,5404057984,102400,0
646,5404160384,102400,0
649,5404365184,102400,0
653,5404569984,102400,0
654,5404672384,102400,0
655,5404774784,102400,0
656,5404877184,102400,0
657,5404979584,102400,0
658,5405081984,102400,0
659,5405184384,102400,0
660,5405287814,103430,-1030
661,5405389184,101370,1030
662,5405491584,102400,0
663,5405593984,102400,0
664,5405696384,102400,0
665,5405798784,102400,0
666,5405901184,102400,0
667,5406003584,102400,0
668,5406105984,102400,0
