seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
266,61368013191,102387,13
267,61368180245,167054,-64654
278,61368526812,101619,781
279,61368670697,143885,-41485
280,61368730017,59320,43080
285,61368944377,93362,9038
286,61369037209,92832,9568
287,61369153649,116440,-14040
288,61369243714,90065,12335
289,61369344395,100681,1719
290,61369446796,102401,-1
296,61369754003,102386,14
297,61369856390,102387,13
298,61369959824,103434,-1034
299,61370061217,101393,1007
300,61370163595,102378,22
301,61370265999,102404,-4
302,61370373274,107275,-4875
303,61370573200,199926,-97526
304,61370675612,102412,-12
305,61370778011,102399,1
306,61370880786,102775,-375
307,61370983542,102756,-356
308,61371085789,102247,153
309,61371187711,101922,478
310,61371289991,102280,120
311,61371392391,102400,0
316,61371802611,103020,-620
317,61371904402,101791,609
318,61372006813,102411,-11
335,61372621212,102399,1
336,61372723592,102380,20
337,61372825999,102407,-7
338,61372928393,102394,6
339,61373063003,134610,-32210
342,61373235610,102258,142
347,61373440399,102385,15
348,61373580531,140132,-37732
349,61373645202,64671,37729
350,61373747617,102415,-15
356,61374054795,102379,21
357,61374157192,102397,3
358,61374259598,102406,-6
359,61374364684,105086,-2686
360,61374465730,101046,1354
361,61374566866,101136,1264
367,61374873990,100268,2132
368,61374976412,102422,-22
369,61375078816,102404,-4
370,61375181191,102375,25
371,61375283614,102423,-23
372,61375386003,102389,11
377,61375693214,92529,9871
378,61375798739,105525,-3125
379,61375900283,101544,856
383,61376102798,100779,1621
384,61376207002,104204,-1804
385,61376307597,100595,1805
386,61376410195,102598,-198
387,61376512414,102219,181
388,61376640783,128369,-25969
389,61376719493,78710,23690
390,61376833000,113507,-11107
391,61376923336,90336,12064
392,61377024391,101055,1345
393,61377126799,102408,-8
394,61377229210,102411,-11
395,61377331591,102381,19
396,61377434005,102414,-14
397,61377536411,102406,-6
398,61377638805,102394,6
399,61377745771,106966,-4566
400,61377843610,97839,4561
414,61378355600,91818,10582
415,61378457991,102391,9
418,61378673890,113489,-11089
419,61378765191,91301,11099
420,61378872807,107616,-5216
424,61379072392,102385,15
433,61379584409,102394,6
439,61379891851,98495,3905
440,61379993991,102140,260
441,61380096411,102420,-20
442,61380198800,102389,11
445,61380403601,102388,12
446,61380506001,102400,0
447,61380608391,102390,10
448,61380710799,102408,-8
453,61380915615,83363,19037
454,61381017993,102378,22
455,61381120392,102399,1
458,61381326587,102230,170
459,61381427590,101003,1397
460,61381529991,102401,-1
461,61381636358,106367,-3967
462,61381734791,98433,3967
463,61381837196,102405,-5
464,61381939602,102406,-6
465,61382042001,102399,1
466,61382144415,102414,-14
469,61382380478,133679,-31279
470,61382451595,71117,31283
471,61382554002,102407,-7
472,61382656395,102393,7
473,61382758807,102412,-12
474,61382861191,102384,16
475,61382963614,102423,-23
497,61383680399,102384,16
498,61383782949,102550,-150
515,61384294821,102427,-27
516,61384397216,102395,5
517,61384516414,119198,-16798
518,61384602010,85596,16804
519,61384704407,102397,3
520,61384816455,112048,-9648
528,61385116383,104783,-2383
529,61385217855,101472,928
530,61385321069,103214,-814
531,61385421337,100268,2132
532,61385527927,106590,-4190
537,61385728405,97305,5095
538,61385833095,104690,-2290
543,61386240396,102385,15
544,61386342797,102401,-1
545,61386445203,102406,-6
546,61386548520,103317,-917
547,61386649990,101470,930
548,61386755364,105374,-2974
549,61386854800,99436,2964
550,61386957194,102394,6
551,61387059591,102397,3
552,61387162014,102423,-23
553,61387264401,102387,13
559,61387674779,103012,-612
560,61387776391,101612,788
561,61387881168,104777,-2377
562,61387983570,102402,-2
563,61388083613,100043,2357
564,61388186015,102402,-2
567,61388493191,96918,5482
568,61388595596,102405,-5
569,61388697992,102396,4
570,61388801667,103675,-1275
573,61389005745,99523,2877
574,61389123313,117568,-15168
575,61389210012,86699,15701
576,61389312391,102379,21
577,61389414796,102405,-5
578,61389517191,102395,5
579,61389619611,102420,-20
580,61389721991,102380,20
581,61389824403,102412,-12
595,61390233998,99028,3372
596,61390336403,102405,-5
597,61390438792,102389,11
600,61390643591,102387,13
601,61390745999,102408,-8
602,61390848393,102394,6
603,61390964207,115814,-13414
604,61391053217,89010,13390
612,61391360393,102387,13
613,61391462811,102418,-18
617,61391769998,102394,6
618,61391873538,103540,-1140
619,61391996745,123207,-20807
626,61392281999,102407,-7
629,61392516551,132134,-29734
630,61392589215,72664,29736
631,61392691616,102401,-1
632,61392793991,102375,25
633,61392896391,102400,0
634,61392998807,102416,-16
635,61393101192,102385,15
636,61393228902,127710,-25310
642,61393511363,99003,3397
643,61393613215,101852,548
648,61393920416,102425,-25
649,61394022807,102391,9
650,61394125191,102384,16
651,61394227591,102400,0
652,61394330006,102415,-15
653,61394432415,102409,-9
654,61394534807,102392,8
655,61394640308,105501,-3101
656,61394746719,106411,-4011
657,61394841992,95273,7127
658,61394944402,102410,-10
659,61395046790,102388,12
660,61395150477,103687,-1287
663,61395354009,102418,-18
664,61395456391,102382,18
665,61395558812,102421,-21
666,61395661623,102811,-411
667,61395765717,104094,-1694
680,61396275592,102168,232
681,61396377990,102398,2
684,61396634363,118218,-15818
685,61396685217,50854,51546
686,61396787608,102391,9
687,61396890144,102536,-136
691,61397094791,102377,23
692,61397198651,103860,-1460
693,61397304126,105475,-3075
696,61397509110,107111,-4711
699,61397709591,101003,1397
704,61398016391,102386,14
705,61398118792,102401,-1
706,61398221191,102399,1
707,61398323611,102420,-20
708,61398442325,118714,-16314
709,61398530179,87854,14546
710,61398630791,100612,1788
711,61398733217,102426,-26
712,61398835593,102376,24
713,61398938013,102420,-20
720,61399245191,102390,10
721,61399347599,102408,-8
725,61399654791,102275,125
726,61399757197,102406,-6
727,61399859597,102400,0
728,61399962008,102411,-11
729,61400064410,102402,-2
730,61400166808,102398,2
731,61400269200,102392,8
732,61400375797,106597,-4197
733,61400477733,101936,464
734,61400605733,128000,-25600
735,61400681842,76109,26291
736,61400781191,99349,3051
737,61400883608,102417,-17
738,61400985995,102387,13
739,61401088391,102396,4
740,61401190815,102424,-24
741,61401293192,102377,23
744,61401500580,101295,1105
750,61401702806,102393,7
759,61402125634,115627,-13227
760,61402215946,90312,12088
761,61402317191,101245,1155
768,61402726795,102404,-4
777,61403136696,51550,50850
783,61403444024,102812,-412
784,61403545995,101971,429
788,61403853199,102190,210
789,61403955591,102392,8
790,61404058008,102417,-17
791,61404160414,102406,-6
792,61404262791,102377,23
793,61404365191,102400,0
794,61404569997,204806,-102406
800,61404877191,98207,4193
801,61404979591,102400,0
802,61405082012,102421,-21
803,61405198162,116150,-13750
804,61405286800,88638,13762
805,61405389194,102394,6
806,61405520960,131766,-29366
807,61405593991,73031,29369
808,61405704780,110789,-8389
809,61405798800,94020,8380
810,61405903536,104736,-2336
811,61406003611,100075,2325
812,61406106013,102402,-2
813,61406208395,102382,18
814,61406324683,116288,-13888
815,61406462961,138278,-35878
816,61406516160,53199,49201
817,61406617993,101833,567
818,61406721679,103686,-1286
819,61406822808,101129,1271
820,61406925216,102408,-8
842,61407744405,80352,22048
843,61407846791,102386,14
844,61407949191,102400,0
845,61408051604,102413,-13
848,61408256391,102379,21
853,61408461215,102401,-1
854,61408566475,105260,-2860
855,61408666009,99534,2866
856,61408768406,102397,3
857,61408873053,104647,-2247
1656,61477274017,102426,-26
1657,61477377630,103613,-1213
1658,61477518257,140627,-38227
1659,61477581651,63394,39006
1660,61477687755,106104,-3704
1661,61477787968,100213,2187
1664,61478093210,102403,-3
1665,61478198889,105679,-3279
1666,61478301017,102128,272
1670,61478607280,90581,11819
1671,61478707615,100335,2065
1672,61478810009,102394,6
1673,61478912746,102737,-337
1674,61479017677,104931,-2531
1675,61479120127,102450,-50
1676,61479219615,99488,2912
1677,61479323954,104339,-1939
1678,61479424416,100462,1938
1679,61479547220,122804,-20404
1680,61479629828,82608,19792
1681,61479731590,101762,638
1682,61479836086,104496,-2096
1683,61479936391,100305,2095
1687,61480243609,101152,1248
1688,61480345991,102382,18
1689,61480448391,102400,0
1690,61480550814,102423,-23
1693,61480760378,107174,-4774
1694,61480857991,97613,4787
1695,61480960394,102403,-3
1696,61481063406,103012,-612
1697,61481165206,101800,600
1698,61481267609,102403,-3
1699,61481370009,102400,0
1702,61481779690,85101,17299
1703,61481881991,102301,99
1704,61481984711,102720,-320
1705,61482086795,102084,316
1706,61482189195,102400,0
1707,61482291609,102414,-14
1708,61482394998,103389,-989
1709,61482496415,101417,983
1710,61482598809,102394,6
1711,61482701194,102385,15
1712,61482803605,102411,-11
1713,61482906008,102403,-3
1714,61483008476,102468,-68
1715,61483110791,102315,85
1716,61483213641,102850,-450
1717,61483315591,101950,450
1718,61483450834,135243,-32843
1719,61483520406,69572,32828
1720,61483622796,102390,10
1721,61483725194,102398,2
1722,61483827606,102412,-12
1723,61483929991,102385,15
1724,61484032391,102400,0
1725,61484134805,102414,-14
1726,61484237215,102410,-10
1727,61484339591,102376,24
1728,61484442013,102422,-22
1729,61484544391,102378,22
1730,61484648721,104330,-1930
1731,61484749200,100479,1921
1732,61484851591,102391,9
1733,61484953997,102406,-6
1734,61485056403,102406,-6
1737,61485261204,102401,-1
1738,61485372615,111411,-9011
1739,61485466011,93396,9004
1740,61485568408,102397,3
1741,61485670791,102383,17
1742,61485773198,102407,-7
1743,61485885023,111825,-9425
1744,61485977991,92968,9432
1745,61486080858,102867,-467
1746,61486189417,108559,-6159
1747,61486288394,98977,3423
1748,61486387603,99209,3191
1749,61486517502,129899,-27499
1750,61486592402,74900,27500
1751,61486694790,102388,12
1754,61486899591,101069,1331
1760,61487206805,102397,3
1761,61487342575,135770,-33370
1766,61487719354,102945,-545
1767,61487821201,101847,553
1768,61487923591,102390,10
1769,61488025991,102400,0
1770,61488128397,102406,-6
1771,61488230791,102394,6
1772,61488333211,102420,-20
1773,61488435591,102380,20
1774,61488538007,102416,-16
1775,61488640411,102404,-4
1776,61488742791,102380,20
1777,61488845191,102400,0
1778,61488947601,102410,-10
1783,61489254795,102394,6
1802,61489972282,103086,-686
1803,61490073998,101716,684
1804,61490176417,102419,-19
1805,61490279617,103200,-800
1813,61490688414,102416,-16
1814,61490790801,102387,13
1817,61490995617,100593,1807
1818,61491097990,102373,27
1819,61491200409,102419,-19
1831,61491714628,104637,-2237
1832,61491814797,100169,2231
1836,61492044579,127369,-24969
1837,61492121999,77420,24980
1838,61492224493,102494,-94
1839,61492326791,102298,102
1840,61492429194,102403,-3
1841,61492531593,102399,1
1844,61492738259,82159,20241
1847,61492941191,85718,16682
1848,61493043616,102425,-25
1849,61493145994,102378,22
1850,61493248415,102421,-21
1851,61493350817,102402,-2
1852,61493453191,102374,26
1853,61493555610,102419,-19
1854,61493657990,102380,20
1855,61493760391,102401,-1
1856,61493862793,102402,-2
1857,61493965197,102404,-4
1858,61494067612,102415,-15
1862,61494272398,102400,0
1863,61494374814,102416,-16
1864,61494477820,103006,-606
1865,61494585108,107288,-4888
1866,61494682010,96902,5498
1867,61494848690,166680,-64280
1868,61494886804,38114,64286
1869,61494989191,102387,13
1878,61495296406,102415,-15
1888,61495705991,102400,0
1889,61495808409,102418,-18
1890,61495915396,106987,-4587
1893,61496115591,102378,22
1896,61496320400,102409,-9
1899,61496536388,113591,-11191
1900,61496627591,91203,11197
1901,61496729991,102400,0
1902,61496832408,102417,-17
1911,61497139607,102400,0
1912,61497242010,102403,-3
1913,61497344391,102381,19
1914,61497447222,102831,-431
1917,61497651603,102412,-12
1920,61497856397,91177,11223
1921,61497958791,102394,6
1922,61498061198,102407,-7
1923,61498163615,102417,-17
1924,61498283942,120327,-17927
1925,61498368414,84472,17928
1929,61498675593,102392,8
1930,61498777994,102401,-1
1931,61498880391,102397,3
1932,61498982793,102402,-2
1933,61499085201,102408,-8
1934,61499187595,102394,6
1942,61499516726,122991,-20591
1943,61499606139,89413,12987
1944,61499699591,93452,8948
1945,61499802011,102420,-20
1946,61499941638,139627,-37227
1947,61500006800,65162,37238
1948,61500109191,102391,9
1949,61500211605,102414,-14
1953,61500521986,78347,24053
1954,61500621213,99227,3173
1955,61500723612,102399,1
1956,61500826001,102389,11
1957,61500961073,135072,-32672
1958,61501030799,69726,32674
1959,61501133215,102416,-16
1963,61501337997,96558,5842
1964,61501440410,102413,-13
1965,61501542791,102381,19
1966,61501645208,102417,-17
1967,61501747591,102383,17
1977,61502054799,100735,1665
1978,61502157191,102392,8
1981,61502423299,163683,-61283
1982,61502464403,41104,61296
1985,61502669216,102425,-25
1986,61502771954,102738,-338
1993,61503078791,102375,25
1998,61503386609,103002,-602
1999,61503517850,131241,-28841
2000,61503590791,72941,29459
2001,61503693213,102422,-22
2002,61503801377,108164,-5764
2003,61503898004,96627,5773
2004,61504000395,102391,9
2005,61504102792,102397,3
2006,61504205191,102399,1
2007,61504318650,113459,-11059
2020,61504614814,102423,-23
2021,61504717204,102390,10
2022,61504819610,102406,-6
2023,61504921991,102381,19
2024,61505024413,102422,-22
2025,61505126791,102378,22
2031,61505433992,102383,17
2032,61505536403,102411,-11
2033,61505638810,102407,-7
2034,61505741207,102397,3
2035,61505843607,102400,0
2036,61505945991,102384,16
2037,61506048402,102411,-11
2038,61506150805,102403,-3
2039,61506257760,106955,-4555
2040,61506358431,100671,1729
2041,61506460531,102100,300
2042,61506560410,99879,2521
2043,61506662791,102381,19
2044,61506765191,102400,0
2045,61506867591,102400,0
2046,61506969991,102400,0
2047,61507072409,102418,-18
2048,61507174815,102406,-6
2049,61507277191,102376,24
2050,61507404603,127412,-25012
2051,61507516869,112266,-9866
2052,61507584415,67546,34854
2053,61507688025,103610,-1210
2059,61507891595,102404,-4
2067,61508198791,102396,4
2068,61508301207,102416,-16
2069,61508403591,102384,16
2072,61508608400,102404,-4
2073,61508710810,102410,-10
2076,61508915591,102391,9
2077,61509018014,102423,-23
2078,61509120435,102421,-21
2079,61509222812,102377,23
2080,61509325191,102379,21
2081,61509427606,102415,-15
2087,61509734799,102408,-8
2094,61510042003,102400,0
2095,61510144414,102411,-11
2096,61510246796,102382,18
2097,61510349191,102395,5
2098,61510553993,204802,-102402
2099,61510656404,102411,-11
2100,61510764183,107779,-5379
2101,61510861191,97008,5392
2102,61510976972,115781,-13381
2103,61511065993,89021,13379
2104,61511168412,102419,-19
2105,61511281497,113085,-10685
2106,61511373205,91708,10692
2107,61511516857,143652,-41252
2108,61511578001,61144,41256
2109,61511738910,160909,-58509
2117,61512090036,100801,1599
2118,61512195581,105545,-3145
2119,61512306718,111137,-8737
2120,61512397216,90498,11902
2121,61512499601,102385,15
2122,61512602013,102412,-12
2123,61512704392,102379,21
2126,61512909191,102210,190
2127,61513011593,102402,-2
2128,61513134304,122711,-20311
2129,61513216390,82086,20314
2130,61513318796,102406,-6
2131,61513421195,102399,1
2132,61513523598,102403,-3
2133,61513644277,120679,-18279
2134,61513728417,84140,18260
2135,61513830791,102374,26
2136,61513933204,102413,-13
2137,61514035594,102390,10
2138,61514162968,127374,-24974
2160,61515059607,102392,8
2163,61515264406,102411,-11
2164,61515366791,102385,15
2167,61515673991,102400,0
2168,61515776404,102413,-13
2169,61515878806,102402,-2
2172,61516083591,102400,0
2179,61516390802,97827,4573
2180,61516493191,102389,11
2183,61516710655,113499,-11099
2184,61516800415,89760,12640
2185,61516902811,102396,4
2186,61517005210,102399,1
2187,61517107616,102406,-6
2188,61517209995,102379,21
2189,61517312417,102422,-22
2190,61517414805,102388,12
2191,61517543077,128272,-25872
2192,61517619795,76718,25682
2193,61517721999,102204,196
2194,61517824411,102412,-12
2195,61517926809,102398,2
2196,61518029214,102405,-5
2197,61518131654,102440,-40
2198,61518234014,102360,40
2199,61518336401,102387,13
2200,61518438806,102405,-5
2205,61518646054,93839,8561
2206,61518745991,99937,2463
2209,61518950795,99081,3319
2210,61519053217,102422,-22
2211,61519156254,103037,-637
2212,61519262539,106285,-3885
2213,61519360399,97860,4540
2214,61519462796,102397,3
2215,61519565191,102395,5
2216,61519667593,102402,-2
2217,61519769990,102397,3
2218,61519872416,102426,-26
2219,61519974803,102387,13
2220,61520077207,102404,-4
2221,61520196701,119494,-17094
2222,61520282015,85314,17086
2223,61520384391,102376,24
2224,61520520736,136345,-33945
2225,61520662544,141808,-39408
2226,61520691599,29055,73345
2227,61520794013,102414,-14
2228,61520896397,102384,16
2232,61521203607,98605,3795
2250,61521920413,102397,3
2251,61522022812,102399,1
2252,61522125191,102379,21
2253,61522227613,102422,-22
2254,61522329991,102378,22
2259,61522637214,102414,-14
2260,61522739591,102377,23
2261,61522842011,102420,-20
2262,61522944395,102384,16
2263,61523046792,102397,3
2264,61523149205,102413,-13
2265,61523251611,102406,-6
2266,61523353991,102380,20
2269,61523558809,102398,2
2270,61523661214,102405,-5
2271,61523763605,102391,9
2272,61523865991,102386,14
2273,61523968392,102401,-1
2274,61524070804,102412,-12
2275,61524174483,103679,-1279
2276,61524275599,101116,1284
2281,61524582791,60763,41637
2286,61524890000,60461,41939
2287,61524992480,102480,-80
2288,61525095106,102626,-226
2289,61525197191,102085,315
2290,61525362304,165113,-62713
2291,61525406747,44443,57957
2292,61525504418,97671,4729
2293,61525606814,102396,4
2294,61525709216,102402,-2
2295,61525811609,102393,7
2296,61525913991,102382,18
2297,61526016396,102405,-5
2298,61526121773,105377,-2977
2299,61526221191,99418,2982
2300,61526323598,102407,-7
2301,61526425991,102393,7
2302,61526528392,102401,-1
2303,61526630791,102399,1
2304,61526733191,102400,0
2305,61526840108,106917,-4517
2306,61526938008,97900,4500
2307,61527054666,116658,-14258
2313,61527245213,102310,90
2314,61527350297,105084,-2684
2323,61527654795,100707,1693
2330,61528064403,101651,749
2333,61528269191,102396,4
2334,61528371599,102408,-8
2335,61528476818,105219,-2819
2336,61528576390,99572,2828
2337,61528678801,102411,-11
2347,61529088391,102378,22
2348,61529191307,102916,-516
2349,61529293196,101889,511
2350,61529395613,102417,-17
2351,61529516939,121326,-18926
2352,61529600391,83452,18948
2355,61529805203,102393,7
2356,61529911049,105846,-3446
2357,61530009994,98945,3455
2358,61530112415,102421,-21
2361,61530317202,102409,-9
2362,61530419607,102405,-5
2363,61530521999,102392,8
2364,61530624394,102395,5
2365,61530726979,102585,-185
2366,61530829213,102234,166
2367,61530931609,102396,4
2368,61531033991,102382,18
2369,61531136405,102414,-14
2370,61531240879,104474,-2074
2371,61531341201,100322,2078
2377,61531551691,86742,15658
2378,61531648395,96704,5696
2379,61531782372,133977,-31577
2380,61531854905,72533,29867
2381,61531958291,103386,-986
2382,61532057991,99700,2700
2383,61532160391,102400,0
2384,61532262791,102400,0
2385,61532365208,102417,-17
2386,61532467615,102407,-7
2387,61532570014,102399,1
2388,61532673646,103632,-1232
2389,61532774796,101150,1250
2390,61532877207,102411,-11
2391,61532979595,102388,12
2392,61533082002,102407,-7
2393,61533184391,102389,11
2394,61533286801,102410,-10
2395,61533389191,102390,10
2396,61533491617,102426,-26
2397,61533594015,102398,2
2398,61533696391,102376,24
2399,61533798791,102400,0
2400,61533901198,102407,-7
2409,61534311900,103487,-1087
2432,61534823211,102820,-420
2433,61534925201,101990,410
2434,61535027616,102415,-15
2435,61535130017,102401,-1
2438,61535334803,102405,-5
2439,61535437204,102401,-1
2440,61535539591,102387,13
2441,61535641991,102400,0
2449,61535949199,102393,7
2450,61536056672,107473,-5073
2451,61536154001,97329,5071
2452,61536256418,102417,-17
2453,61536358791,102373,27
2454,61536461217,102426,-26
2457,61536680948,117338,-14938
2460,61536870796,102393,7
2461,61536973191,102395,5
2462,61537075595,102404,-4
2463,61537184833,109238,-6838
2464,61537280400,95567,6833
2467,61537587601,81590,20810
2468,61537689991,102390,10
2469,61537792412,102421,-21
2470,61537894950,102538,-138
2471,61537997210,102260,140
2472,61538099591,102381,19
2473,61538202672,103081,-681
2483,61538611616,92933,9467
2484,61538714003,102387,13
2485,61538816393,102390,10
2486,61538918793,102400,0
2487,61539021203,102410,-10
2488,61539167136,145933,-43533
2489,61539226008,58872,43528
2492,61539430792,101211,1189
2493,61539533212,102420,-20
2494,61539656116,122904,-20504
2495,61539737995,81879,20521
2496,61539840494,102499,-99
2497,61539942804,102310,90
2498,61540045193,102389,11
2499,61540147831,102638,-238
2500,61540250001,102170,230
2501,61540352393,102392,8
2502,61540454804,102411,-11
2503,61540557202,102398,2
2515,61540966803,102401,-1
2522,61541274008,90880,11520
2523,61541376390,102382,18
2526,61541581193,102386,14
2527,61541683594,102401,-1
2532,61541990791,102377,23
2533,61542093199,102408,-8
2534,61542204650,111451,-9051
2535,61542298012,93362,9038
2536,61542400405,102393,7
2549,61543117336,102519,-119
2550,61543219613,102277,123
2551,61543323515,103902,-1502
2552,61543424391,100876,1524
2553,61543526807,102416,-16
2554,61543629197,102390,10
2555,61543731592,102395,5
2556,61543834010,102418,-18
2557,61543936393,102383,17
2558,61544038817,102424,-24
2559,61544141214,102397,3
2564,61544448392,102397,3
2565,61544552665,104273,-1873
2566,61544653195,100530,1870
2567,61544755591,102396,4
2568,61544857991,102400,0
2569,61544960395,102404,-4
2570,61545062793,102398,2
2573,61545267598,102386,14
2574,61545370016,102418,-18
2575,61545472391,102375,25
2576,61545586507,114116,-11716
2577,61545677203,90696,11704
2578,61545779614,102411,-11
2579,61545882016,102402,-2
2580,61546000498,118482,-16082
2581,61546086812,86314,16086
2582,61546189192,102380,20
2583,61546291595,102403,-3
2584,61546394005,102410,-10
2585,61546542221,148216,-45816
2593,61546803610,102409,-9
2599,61547036317,130314,-27914
2604,61547315606,102413,-13
2610,61547622806,102410,-10
2613,61547827591,102400,0
2614,61547929995,102404,-4
2615,61548032399,102404,-4
2616,61548134810,102411,-11
2617,61548248295,113485,-11085
2627,61548646791,102370,30
2628,61548749626,102835,-435
2629,61548851591,101965,435
2632,61549158791,102400,0
2637,61549465991,100710,1690
2638,61549568412,102421,-21
2641,61549775288,104471,-2071
2642,61549875591,100303,2097
2643,61549978003,102412,-12
2644,61550082655,104652,-2252
2645,61550182817,100162,2238
2648,61550490005,102403,-3
2649,61550604906,114901,-12501
2650,61550694799,89893,12507
2651,61550797203,102404,-4
2652,61550906870,109667,-7267
2657,61551309193,102391,9
2658,61551411591,102398,2
2659,61551517113,105522,-3122
2660,61551616563,99450,2950
2661,61551718801,102238,162
2662,61551821191,102390,10
2663,61551923591,102400,0
2666,61552128403,99371,3029
2667,61552230816,102413,-13
2668,61552333266,102450,-50
2669,61552435591,102325,75
2670,61552537999,102408,-8
2671,61552640395,102396,4
2672,61552742791,102396,4
2673,61552845209,102418,-18
2676,61553152397,102313,87
2679,61553376341,121529,-19129
2687,61553664394,99775,2625
2688,61553766791,102397,3
2689,61553869191,102400,0
2690,61553971591,102400,0
2691,61554081517,109926,-7526
2694,61554381191,96836,5564
2702,61554688417,102386,14
2703,61554796057,107640,-5240
2706,61554995591,102400,0
2707,61555098010,102419,-19
2708,61555200407,102397,3
2709,61555302791,102384,16
2710,61555405216,102425,-25
2711,61555507603,102387,13
2712,61555609991,102388,12
2713,61555712408,102417,-17
2714,61555814791,102383,17
2717,61556019616,100735,1665
2718,61556122005,102389,11
2719,61556225955,103950,-1550
2720,61556326792,100837,1563
2723,61556532060,97886,4514
2724,61556634017,101957,443
2725,61556743661,109644,-7244
2730,61556943377,102213,187
2731,61557043597,100220,2180
2732,61557145991,102394,6
2733,61557248400,102409,-9
2734,61557355097,106697,-4297
2735,61557458413,103316,-916
2736,61557555596,97183,5217
2737,61557658005,102409,-9
2740,61557862799,102408,-8
2741,61557965191,102392,8
2742,61558067595,102404,-4
2743,61558176506,108911,-6511
2744,61558272403,95897,6503
2745,61558374809,102406,-6
2746,61558478208,103399,-999
2749,61558687704,102747,-347
2752,61558886810,102414,-14
2753,61558989191,102381,19
2754,61559102386,113195,-10795
2755,61559193991,91605,10795
2773,61559808408,96615,5785
2776,61560013212,93489,8911
2777,61560115591,102379,21
2778,61560218017,102426,-26
2779,61560320414,102397,3
2782,61560535675,112363,-9963
2783,61560647565,111890,-9490
2788,61560832392,102391,9
2799,61561344495,102478,-78
2805,61561651608,102395,5
2806,61561754015,102407,-7
2807,61561856413,102398,2
2808,61561958790,102377,23
2809,61562061194,102404,-4
2810,61562163616,102422,-22
2811,61562266188,102572,-172
2812,61562368414,102226,174
2813,61562573214,204800,-102400
2814,61562675601,102387,13
2815,61562777998,102397,3
2816,61562880408,102410,-10
2817,61562982795,102387,13
2818,61563085208,102413,-13
2819,61563188303,103095,-695
2826,61563517190,121484,-19084
2827,61563597192,80002,22398
2828,61563742671,145479,-43079
2829,61563802006,59335,43065
2830,61563904396,102390,10
2831,61564006791,102395,5
2832,61564109218,102427,-27
2833,61564211601,102383,17
2834,61564334791,123190,-20790
2835,61564416393,81602,20798
2851,61564838204,103302,-902
2852,61564928392,90188,12212
2853,61565030795,102403,-3
2854,61565133191,102396,4
2855,61565235616,102425,-25
2856,61565337998,102382,18
2857,61565440411,102413,-13
2860,61565645215,86205,16195
2861,61565780823,135608,-33208
2862,61565849991,69168,33232
2874,61566284749,127548,-25148
2880,61566464391,102400,0
2885,61566771609,102399,1
2886,61566873991,102382,18
2887,61566976391,102400,0
2888,61567078814,102423,-23
2891,61567284276,103062,-662
2892,61567385992,101716,684
2893,61567547631,161639,-59239
2894,61567590791,43160,59240
2904,61568010741,112533,-10133
2907,61568205279,100623,1777
2908,61568307596,102317,83
2909,61568410005,102409,-9
2910,61568526187,116182,-13782
2911,61568614792,88605,13795
2914,61568819597,102388,12
2915,61568921991,102394,6
2916,61569024391,102400,0
2917,61569126803,102412,-12
2918,61569229216,102413,-13
2919,61569331591,102375,25
2920,61569434007,102416,-16
2921,61569536405,102398,2
2922,61569638815,102410,-10
2923,61569741197,102382,18
2932,61570150802,102375,25
2933,61570253200,102398,2
2934,61570355612,102412,-12
2935,61570457991,102379,21
2936,61570560398,102407,-7
2937,61570662791,102393,7
2938,61570765194,102403,-3
2939,61570867611,102417,-17
2940,61570981173,113562,-11162
2941,61571072399,91226,11174
2942,61571174815,102416,-16
2943,61571277201,102386,14
2944,61571414709,137508,-35108
2945,61571481995,67286,35114
2946,61571584400,102405,-5
2947,61571686792,102392,8
2948,61571789196,102404,-4
2949,61571926121,136925,-34525
2950,61572004007,77886,24514
2973,61572813216,102415,-15
2974,61572916017,102801,-401
2977,61573121963,103953,-1553
2978,61573222801,100838,1562
2983,61573529992,102386,14
2990,61573837202,102411,-11
2991,61573939616,102414,-14
2997,61574144398,102407,-7
3000,61574352524,105258,-2858
3001,61574451591,99067,3333
3002,61574559274,107683,-5283
3007,61574862419,103623,-1223
3008,61574963591,101172,1228
3011,61575168409,102399,1
3012,61575276574,108165,-5765
3013,61575373799,97225,5175
3014,61575517307,143508,-41108
3015,61575578842,61535,40865
3016,61575680548,101706,694
3017,61575782793,102245,155
3018,61575885194,102401,-1
3019,61575987607,102413,-13
3020,61576090014,102407,-7
3021,61576192409,102395,5
3022,61576294808,102399,1
3029,61576602006,100519,1881
3030,61576704484,102478,-78
3034,61576909327,102514,-114
3035,61577084334,175007,-72607
3036,61577113991,29657,72743
3037,61577216391,102400,0
3038,61577318807,102416,-16
3039,61577421191,102384,16
3040,61577523591,102400,0
3041,61577625996,102405,-5
3042,61577741083,115087,-12687
3043,61577830798,89715,12685
3044,61577933196,102398,2
3049,61578342815,35623,66777
3050,61578445208,102393,7
3051,61578547613,102405,-5
3052,61578649991,102378,22
3053,61578754356,104365,-1965
3061,61579064270,106618,-4218
3068,61579366816,102420,-20
3069,61579469191,102375,25
3073,61579677028,105437,-3037
3074,61579776391,99363,3037
3075,61579878799,102408,-8
3078,61580083594,92069,10331
3079,61580185996,102402,-2
3080,61580288391,102395,5
3081,61580390791,102400,0
3089,61580902791,102057,343
3092,61581107608,102415,-15
3093,61581210017,102409,-9
3094,61581312397,102380,20
3097,61581517191,100855,1545
3098,61581619605,102414,-14
3099,61581722014,102409,-9
